energy_eV,cross_section_cm2
46.9,5.437542259162862e-18
47.0,5.447738197743949e-18
47.1,5.457910178380858e-18
47.2,5.468057650259095e-18
47.3,5.478180062564175e-18
47.4,5.488276864481604e-18
47.5,5.498347505196893e-18
47.6,5.5083914338955525e-18
47.7,5.5184080997630916e-18
47.8,5.528396951985021e-18
47.9,5.538357439746849e-18
48.0,5.548289012234087e-18
48.1,5.558191118632243e-18
48.2,5.56806320812683e-18
48.3,5.5779047299033545e-18
48.4,5.58771513314733e-18
48.5,5.597493867044261e-18
48.6,5.607240380779662e-18
48.7,5.6169541235390424e-18
48.8,5.62663454450791e-18
48.9,5.636281092871777e-18
49.0,5.64589321781615e-18
49.1,5.655470368526542e-18
49.2,5.6650119941884615e-18
49.3,5.674517543987419e-18
49.4,5.683986467108924e-18
49.5,5.693418212738485e-18
49.6,5.702812230061614e-18
49.7,5.712167968263821e-18
49.8,5.721484876530614e-18
49.9,5.730762404047504e-18
50.0,5.74e-18
50.1,5.7491971960432665e-18
50.2,5.758353853711076e-18
50.3,5.7674699170068565e-18
50.4,5.776545329934035e-18
50.5,5.78558003649604e-18
50.6,5.794573980696297e-18
50.7,5.803527106538233e-18
50.8,5.812439358025277e-18
50.9,5.821310679160855e-18
51.0,5.830141013948393e-18
51.1,5.838930306391322e-18
51.2,5.847678500493066e-18
51.3,5.8563855402570535e-18
51.4,5.865051369686711e-18
51.5,5.873675932785466e-18
51.6,5.882259173556747e-18
51.7,5.890801036003979e-18
51.8,5.899301464130591e-18
51.9,5.907760401940008e-18
52.0,5.9161777934356604e-18
52.1,5.924553582620974e-18
52.2,5.932887713499374e-18
52.3,5.94118013007429e-18
52.4,5.949430776349149e-18
52.5,5.957639596327377e-18
52.6,5.9658065340124045e-18
52.7,5.973931533407653e-18
52.8,5.982014538516556e-18
52.9,5.990055493342536e-18
53.0,5.998054341889022e-18
53.1,6.0060110281594426e-18
53.2,6.013925496157222e-18
53.3,6.02179768988579e-18
53.4,6.0296275533485725e-18
53.5,6.037415030548996e-18
53.6,6.045160065490491e-18
53.7,6.052862602176481e-18
53.8,6.060522584610395e-18
53.9,6.06813995679566e-18
54.0,6.075714662735704e-18
54.1,6.083246646433953e-18
54.2,6.090735851893834e-18
54.3,6.098182223118775e-18
54.4,6.1055857041122035e-18
54.5,6.112946238877546e-18
54.6,6.120263771418231e-18
54.7,6.127538245737684e-18
54.8,6.134769605839333e-18
54.9,6.1419577957266054e-18
55.0,6.1491027594029274e-18
55.1,6.156204440871729e-18
55.2,6.163262784136433e-18
55.3,6.1702777332004704e-18
55.4,6.177249232067267e-18
55.5,6.184177224740251e-18
55.6,6.191061655222847e-18
55.7,6.197902467518485e-18
55.8,6.204699605630592e-18
55.9,6.211453013562592e-18
56.0,6.2181626353179175e-18
56.1,6.2248284148999914e-18
56.2,6.231450296312243e-18
56.3,6.238028223558099e-18
56.4,6.2445621406409856e-18
56.5,6.2510519915643314e-18
56.6,6.257497720331564e-18
56.7,6.2638992709461085e-18
56.8,6.270256587411395e-18
56.9,6.2765696137308475e-18
57.0,6.282838293907897e-18
57.1,6.289062571945967e-18
57.2,6.295242391848486e-18
57.3,6.3013776976188824e-18
57.4,6.307468433260582e-18
57.5,6.3135145427770135e-18
57.6,6.319515970171604e-18
57.7,6.325472659447778e-18
57.8,6.3313845546089654e-18
57.9,6.337251599658593e-18
58.0,6.343073738600087e-18
58.1,6.348850915436876e-18
58.2,6.354583074172387e-18
58.3,6.360270158810046e-18
58.4,6.365912113353282e-18
58.5,6.37150888180552e-18
58.6,6.3770604081701894e-18
58.7,6.382566636450716e-18
58.8,6.388027510650528e-18
58.9,6.393442974773051e-18
59.0,6.398812972821714e-18
59.1,6.404137448799945e-18
59.2,6.409416346711168e-18
59.3,6.414649610558813e-18
59.4,6.4198371843463064e-18
59.5,6.424979012077073e-18
59.6,6.430075037754545e-18
59.7,6.435125205382146e-18
59.8,6.4401294589633035e-18
59.9,6.445087742501446e-18
60.0,6.45e-18
60.1,6.454866216282755e-18
60.2,6.459686539454946e-18
60.3,6.464461158442168e-18
60.4,6.469190262170021e-18
60.5,6.4738740395640995e-18
60.6,6.4785126795500005e-18
60.7,6.483106371053323e-18
60.8,6.487655302999663e-18
60.9,6.4921596643146164e-18
61.0,6.4966196439237805e-18
61.1,6.501035430752752e-18
61.2,6.5054072137271294e-18
61.3,6.5097351817725075e-18
61.4,6.5140195238144834e-18
61.5,6.5182604287786556e-18
61.6,6.52245808559062e-18
61.7,6.5266126831759725e-18
61.8,6.530724410460313e-18
61.9,6.5347934563692344e-18
62.0,6.538820009828337e-18
62.1,6.542804259763215e-18
62.2,6.546746395099468e-18
62.3,6.5506466047626904e-18
62.4,6.5545050776784815e-18
62.5,6.558322002772435e-18
62.6,6.562097568970151e-18
62.7,6.565831965197225e-18
62.8,6.569525380379253e-18
62.9,6.573178003441834e-18
63.0,6.576790023310563e-18
63.1,6.580361628911037e-18
63.2,6.583893009168855e-18
63.3,6.587384353009612e-18
63.4,6.5908358493589056e-18
63.5,6.594247687142332e-18
63.6,6.597620055285488e-18
63.7,6.6009531427139715e-18
63.8,6.604247138353379e-18
63.9,6.607502231129307e-18
64.0,6.6107186099673535e-18
64.1,6.6138964637931134e-18
64.2,6.617035981532185e-18
64.3,6.620137352110167e-18
64.4,6.623200764452652e-18
64.5,6.626226407485239e-18
64.6,6.6292144701335266e-18
64.7,6.632165141323109e-18
64.8,6.635078609979585e-18
64.9,6.63795506502855e-18
65.0,6.640794695395601e-18
65.1,6.643597690006337e-18
65.2,6.646364237786353e-18
65.3,6.649094527661246e-18
65.4,6.651788748556613e-18
65.5,6.654447089398051e-18
65.6,6.657069739111158e-18
65.7,6.659656886621529e-18
65.8,6.6622087208547626e-18
65.9,6.664725430736455e-18
66.0,6.6672072051922015e-18
66.1,6.669654233147602e-18
66.2,6.672066703528251e-18
66.3,6.6744448052597455e-18
66.4,6.6767887272676845e-18
66.5,6.679098658477663e-18
66.6,6.6813747878152794e-18
66.7,6.683617304206128e-18
66.8,6.685826396575808e-18
66.9,6.6880022538499165e-18
67.0,6.690145064954047e-18
67.1,6.692255018813802e-18
67.2,6.6943323043547735e-18
67.3,6.696377110502561e-18
67.4,6.6983896261827594e-18
67.5,6.7003700403209675e-18
67.6,6.702318541842781e-18
67.7,6.704235319673798e-18
67.8,6.706120562739615e-18
67.9,6.707974459965827e-18
